ifInOctets11,ifOutOctets11,ifOutDiscards11,ifInUcastPkts11,ifInNUcastPkts11,ifInDiscards11,ifOutUcastPkts11,ifOutNUcastPkts11,tcpOutRsts,tcpInSegs,tcpOutSegs,tcpPassiveOpens,tcpRetransSegs,tcpCurrEstab,tcpEstabResets,tcpActiveOpens,udpInDatagrams,udpOutDatagrams,udpInErrors,udpNoPorts,ipInReceives,ipInDelivers,ipOutRequests,ipOutDiscards,ipInDiscards,ipForwDatagrams,ipOutNoRoutes,ipInAddrErrors,icmpInMsgs,icmpInDestUnreachs,icmpOutMsgs,icmpOutDestUnreachs,icmpInEchos,icmpOutEchoReps
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,43,21,0,0,0,0,0,91,68,0,0,202,199,89,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,44,22,0,0,0,0,0,90,68,0,0,203,203,91,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,45,23,0,0,0,0,0,93,68,0,0,206,206,90,0,0,0,0,0,0,0,0,0,0,0
481661,29367,0,577,0,0,375,0,0,45,23,0,0,0,0,0,90,68,0,0,205,204,90,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,44,21,0,0,0,0,0,90,68,0,0,201,201,90,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,42,21,0,0,0,0,0,91,69,0,0,200,201,90,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,41,21,0,0,0,0,0,89,68,0,0,197,196,88,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,373,0,0,40,20,0,0,0,0,0,88,68,0,0,195,195,87,0,0,0,0,0,0,0,0,0,0,0
426512,29900,0,549,0,0,0,0,0,39,19,0,0,0,0,0,89,68,0,0,195,195,88,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,39,20,0,0,0,0,0,87,68,0,0,193,197,88,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,39,19,0,0,0,0,0,91,68,0,0,204,202,90,0,0,0,0,0,0,0,0,0,0,0
0,0,0,536,0,0,354,0,0,74,37,0,0,0,0,0,105,68,0,0,248,247,105,0,0,0,0,0,0,0,0,0,0,0
435294,27881,0,0,0,0,0,0,0,55,28,0,0,0,0,0,95,68,0,0,211,210,92,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,37,18,0,0,0,0,0,87,68,0,0,192,192,86,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,34,17,0,0,0,0,0,86,68,0,0,190,191,86,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,37,18,0,0,0,0,0,86,68,0,1,189,187,85,0,1,0,0,0,0,0,0,0,0,0
429762,29400,0,551,0,0,371,0,0,34,17,0,0,0,0,0,85,68,0,1,188,189,86,0,1,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,36,19,0,0,0,0,0,87,68,0,0,191,189,85,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,32,16,0,0,0,0,0,85,68,0,0,184,185,84,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,34,16,0,0,0,0,0,85,68,0,1,187,186,85,0,1,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,36,19,0,0,0,0,0,88,71,0,0,195,198,90,0,0,0,0,0,0,0,0,0,0,0
502112,40539,0,705,0,0,504,0,0,38,19,0,0,0,0,0,89,70,0,0,194,195,90,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,38,19,0,0,0,0,0,90,68,0,0,196,196,86,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,36,18,0,0,0,0,0,88,68,0,1,194,193,86,0,1,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,35,17,0,0,0,0,0,86,68,0,0,193,194,86,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,37,19,0,0,0,0,0,87,68,0,0,192,192,87,0,0,0,0,0,0,0,0,0,0,0
450844,34664,0,622,0,0,432,0,0,37,18,0,0,0,0,0,87,68,0,0,192,192,86,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,40,21,0,0,0,0,0,92,68,0,0,211,215,95,0,1,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,60,30,0,0,0,0,0,96,68,0,1,209,205,91,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,37,18,0,0,0,0,0,87,68,0,0,200,198,88,0,0,0,0,0,0,0,0,0,0,0
425832,28522,0,539,0,0,361,0,0,38,19,0,0,0,0,0,87,68,0,0,187,188,85,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,36,18,0,0,0,0,0,89,68,0,0,199,200,90,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,53,27,0,0,0,0,0,95,68,0,0,216,214,94,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,50,25,0,0,0,0,0,95,68,0,1,217,216,94,0,1,0,0,0,0,0,0,0,0,0
451566,28792,0,556,0,0,366,0,0,47,23,0,0,0,0,0,89,68,0,0,198,198,88,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,38,19,0,0,0,0,0,87,68,0,0,192,192,87,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,41,21,0,0,0,0,0,90,68,0,0,195,196,87,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,34,17,0,0,0,0,0,84,68,0,0,188,187,85,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,44,22,0,0,0,0,0,92,68,0,0,204,204,91,0,0,0,0,0,0,0,0,0,0,0
472358,34898,0,632,0,0,437,0,0,35,17,0,0,0,0,0,86,68,0,0,187,188,85,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,40,20,0,0,0,0,0,88,68,0,0,200,199,89,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,35,18,0,0,0,0,0,86,68,0,1,190,189,85,0,1,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,36,18,0,0,0,0,0,87,68,0,0,192,192,87,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,36,18,0,0,0,0,0,86,68,0,0,189,189,85,0,0,0,0,0,0,0,0,0,0,0
448474,34572,0,617,0,0,431,0,0,35,17,0,0,0,0,0,86,68,0,0,187,188,85,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,33,17,0,0,0,0,0,85,68,0,0,186,186,85,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,35,17,0,0,0,0,0,86,68,0,0,191,190,86,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,35,18,0,0,0,0,0,87,68,0,0,190,191,86,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,37,19,0,0,0,0,0,87,68,0,0,192,192,86,0,0,0,0,0,0,0,0,0,0,0
433408,34454,0,608,0,0,429,0,0,36,18,0,0,0,0,0,86,68,0,1,192,192,87,0,1,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,38,18,0,0,0,0,0,87,68,0,0,190,189,85,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,36,18,0,0,0,0,0,87,68,0,0,191,190,86,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,36,18,0,0,0,0,0,86,68,0,0,190,191,86,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,36,18,0,0,0,0,0,87,68,0,0,190,190,86,0,0,0,0,0,0,0,0,0,0,0
445167,34560,0,615,0,0,431,0,0,35,18,0,0,0,0,0,85,68,0,0,195,194,90,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,40,22,0,0,0,0,0,88,68,0,1,193,192,87,0,1,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,39,20,0,0,0,0,0,90,68,0,0,198,200,89,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,46,23,0,0,0,0,0,90,68,0,0,203,201,90,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,36,18,0,0,0,0,0,87,68,0,0,189,189,85,0,0,0,0,0,0,0,0,0,0,0
475737,35146,0,635,0,0,441,0,0,35,18,0,0,0,0,0,86,68,0,0,190,191,86,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,36,18,0,0,0,0,0,87,68,0,0,193,193,87,0,1,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,39,19,0,0,0,0,0,87,68,0,1,195,194,87,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,41,21,0,0,0,0,0,89,68,0,0,197,198,89,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,41,20,0,0,0,0,0,90,68,0,0,199,198,88,0,0,0,0,0,0,0,0,0,0,0
480332,34992,0,639,0,0,439,0,0,41,21,0,0,0,0,0,89,68,0,0,199,198,89,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,41,20,0,0,0,0,0,88,68,0,0,193,195,87,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,37,19,0,0,0,0,0,88,68,0,0,194,194,87,0,1,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,38,19,0,0,0,0,0,88,68,0,1,197,195,88,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,39,20,0,0,0,0,0,88,68,0,0,197,195,88,0,0,0,0,0,0,0,0,0,0,0
477306,34936,0,637,0,0,438,0,0,37,18,0,0,0,0,0,86,68,0,0,187,187,84,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,32,16,0,0,0,0,0,84,68,0,0,183,184,84,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,34,17,0,0,0,0,0,87,68,0,0,189,190,86,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,33,16,0,0,0,0,0,84,68,0,1,187,186,84,0,1,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,36,19,0,0,0,0,0,90,68,0,0,204,204,91,0,0,0,0,0,0,0,0,0,0,0
442416,34525,0,613,0,0,430,0,0,49,24,0,0,0,0,0,89,68,0,0,194,193,87,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,29,14,0,0,0,0,0,83,68,0,0,180,180,82,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,29,14,0,0,0,0,0,83,68,0,0,180,180,83,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,30,16,0,0,0,0,0,85,68,0,0,185,184,83,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,30,14,0,0,0,0,0,84,68,0,1,183,184,82,0,1,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,26,14,0,0,0,0,0,83,68,0,0,179,178,82,0,0,0,0,0,0,0,0,0,0,0
444860,40446,0,683,0,0,498,0,0,29,14,0,0,0,0,0,83,68,0,0,181,180,82,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,28,15,0,0,0,0,0,84,68,0,0,182,183,84,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,34,16,0,0,0,0,0,84,68,0,0,184,183,84,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,31,16,0,0,0,0,0,84,68,0,0,182,183,83,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,30,14,0,0,0,0,0,83,68,0,0,178,179,82,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,29,15,0,0,0,0,0,84,68,0,0,185,184,84,0,0,0,0,0,0,0,0,0,0,0
454184,40508,0,684,0,0,499,0,0,30,15,0,0,0,0,0,82,68,0,0,179,178,82,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,28,14,0,0,0,0,0,83,68,0,1,180,180,82,0,1,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,28,14,0,0,0,0,0,83,68,0,0,178,179,82,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,28,14,0,0,0,0,0,82,68,0,0,181,178,82,0,0,0,0,2,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,29,15,0,0,0,0,0,83,68,0,0,181,179,82,0,0,0,0,1,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,28,14,0,0,0,0,0,82,68,0,0,179,179,83,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,508,0,0,29,14,0,0,0,0,0,83,68,0,0,179,180,82,0,0,0,0,0,0,0,0,0,0,0
439326,41398,0,690,0,0,0,0,0,29,15,0,0,0,0,0,83,68,0,0,181,182,83,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,29,14,0,0,0,0,0,83,68,0,0,178,177,82,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,28,14,0,0,0,0,0,83,68,0,0,179,180,82,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,30,15,0,0,0,0,0,83,68,0,0,182,180,83,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,29,14,0,0,0,0,0,82,68,0,0,179,179,82,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,28,15,0,0,0,0,0,84,68,0,1,180,180,83,0,1,0,0,0,0,0,0,0,0,0
491370,45857,0,763,0,0,564,0,0,28,14,0,0,0,0,0,81,68,0,0,178,177,82,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,28,13,0,0,0,0,0,83,68,0,0,179,180,82,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,29,15,0,0,0,0,0,84,68,0,0,183,183,83,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,31,16,0,0,0,0,0,83,68,0,0,181,180,83,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,30,15,0,0,0,0,0,83,68,0,0,180,181,83,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,30,15,0,0,0,0,0,84,68,0,0,186,186,84,0,0,0,0,0,0,0,0,0,0,0
449646,40458,0,682,0,0,498,0,0,33,16,0,0,0,0,0,85,68,0,0,184,185,84,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,40,20,0,0,0,0,0,90,68,0,0,201,201,90,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,51,25,0,0,0,0,0,94,68,0,0,212,212,92,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,44,23,0,0,0,0,0,92,68,0,0,209,210,93,0,0,0,0,0,0,0,0,0,0,0
444000,28688,0,551,0,0,364,0,0,51,26,0,0,0,0,0,93,68,0,1,207,204,90,0,1,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,34,16,0,0,0,0,0,84,68,0,0,182,183,84,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,28,14,0,0,0,0,0,83,68,0,1,183,181,82,0,1,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,31,15,0,0,0,0,0,84,68,0,0,183,183,84,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,33,17,0,0,0,0,0,84,68,0,1,185,185,84,0,2,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,29,14,0,0,0,0,0,83,68,0,1,181,178,82,0,0,0,0,0,0,0,0,0,0,0
470434,40716,0,698,0,0,503,0,0,31,16,0,0,0,0,0,84,68,0,0,183,184,84,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,34,17,0,0,0,0,0,86,68,0,1,189,188,85,0,1,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,31,15,0,0,0,0,0,84,68,0,0,181,182,83,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,31,16,0,0,0,0,0,83,68,0,0,183,183,84,0,1,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,31,15,0,0,0,0,0,84,68,0,1,184,182,83,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,28,14,0,0,0,0,0,84,68,0,0,183,183,84,0,0,0,0,0,0,0,0,0,0,0
465826,40672,0,694,0,0,502,0,0,32,16,0,0,0,0,0,83,68,0,1,181,180,82,0,1,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,29,15,0,0,0,0,0,83,68,0,0,180,180,83,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,31,15,0,0,0,0,0,87,68,0,0,192,194,87,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,46,23,0,0,0,0,0,89,68,0,0,201,199,89,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,33,17,0,0,0,0,0,84,68,0,0,183,183,83,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,440,0,0,32,16,0,0,0,0,0,85,68,0,0,184,184,84,0,1,0,0,0,0,0,0,0,0,0
435592,35475,0,619,0,0,0,0,0,29,14,0,0,0,0,0,84,68,0,1,183,182,83,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,32,16,0,0,0,0,0,84,68,0,0,183,183,83,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,31,16,0,0,0,0,0,84,68,0,1,184,183,84,0,1,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,30,15,0,0,0,0,0,83,68,0,0,179,180,83,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,30,15,0,0,0,0,0,83,68,0,0,182,181,83,0,0,0,0,0,0,0,0,0,0,0
438784,39372,0,666,0,0,486,0,0,28,14,0,0,0,0,0,83,68,0,0,180,180,83,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,47,23,0,0,0,0,0,93,68,0,0,209,210,92,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,46,23,0,0,0,0,0,94,68,0,1,215,214,93,0,1,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,43,22,0,0,0,0,0,87,68,0,0,194,193,88,0,0,0,0,0,0,0,0,0,0,0
428792,28484,0,540,0,0,360,0,0,47,23,0,0,0,0,0,92,68,0,0,207,206,91,0,0,0,0,1,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,37,18,0,0,0,0,0,86,68,0,0,190,187,84,0,0,0,0,2,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,28,15,0,0,0,0,0,84,68,0,0,180,182,83,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,30,15,0,0,0,0,0,82,68,0,0,182,181,83,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,29,14,0,0,0,0,0,84,68,0,0,178,179,82,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,30,15,0,0,0,0,0,83,68,0,0,182,181,83,0,0,0,0,0,0,0,0,0,0,0
471349,40726,0,699,0,0,503,0,0,29,15,0,0,0,0,0,85,68,0,1,186,184,83,0,1,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,30,15,0,0,0,0,0,84,68,0,0,181,184,82,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,28,13,0,0,0,0,0,84,68,0,0,181,180,83,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,29,15,0,0,0,0,0,83,68,0,0,182,181,83,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,30,15,0,0,0,0,0,83,68,0,1,181,180,83,0,1,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,30,15,0,0,0,0,0,84,68,0,0,183,183,83,0,0,0,0,0,0,0,0,0,0,0
446495,40442,0,684,0,0,498,0,0,31,16,0,0,0,0,0,83,68,0,0,182,180,82,0,1,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,29,14,0,0,0,0,0,83,68,0,2,181,182,83,0,1,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,33,17,0,0,0,0,0,85,68,0,0,184,184,85,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,29,15,0,0,0,0,0,83,68,0,0,182,181,83,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,29,14,0,0,0,0,0,83,68,0,0,181,180,82,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,31,16,0,0,0,0,0,84,68,0,0,180,183,84,0,0,0,0,0,0,0,0,0,0,0
448894,40498,0,683,0,0,499,0,0,29,14,0,0,0,0,0,84,68,0,1,184,183,84,0,1,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,33,17,0,0,0,0,0,89,70,0,1,195,194,88,0,1,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,44,22,0,0,0,0,0,88,68,0,0,196,197,88,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,31,15,0,0,0,0,0,84,68,0,0,182,181,82,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,30,15,0,0,0,0,0,83,68,0,0,181,182,83,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,30,15,0,0,0,0,0,84,68,0,0,180,180,83,0,0,0,0,0,0,0,0,0,0,0
